Mean Score,Participant Scores,True Label,Predicted Label
_,_,150.0,2.3265758
_,_,150.0,2.1050417
_,_,150.0,1.5754902
_,_,150.0,1.3530371
_,_,51.24971,1.4721632
_,_,50.0,1.9745173
_,_,50.0,1.3496938
_,_,50.0,1.7216192
_,_,50.0,1.2446568
_,_,50.0,1.5194043
_,_,50.0,1.4641682
_,_,50.0,1.4220927
_,_,50.0,1.6108687
_,_,50.0,1.9908656
_,_,50.0,1.9557083
_,_,50.0,1.464287
_,_,50.0,1.3633546
_,_,50.0,1.2392933
_,_,99.375145,1.750447
_,_,100.0,1.5102981
_,_,100.0,1.9950399
_,_,100.0,1.7274635
_,_,100.0,1.7002906
_,_,100.0,1.1111012
_,_,100.0,1.5844897
_,_,100.0,1.5336736
_,_,100.0,1.598285
_,_,100.0,1.199953
_,_,100.0,1.8346915
_,_,98.757614,1.1737493
_,_,0.0,1.2726258
_,_,0.0,1.5618316
_,_,50.0,1.997059
_,_,50.0,1.9557462
_,_,50.0,2.1638594
_,_,50.0,1.2996312
_,_,50.0,1.9523627
_,_,50.0,1.7469573
_,_,50.0,1.4865291
_,_,50.0,2.1469674
_,_,50.0,1.9716678
_,_,50.0,1.6800516
_,_,50.0,1.8310587
_,_,50.0,1.3685697
_,_,50.0,1.4210452
_,_,148.75029,2.4788945
_,_,150.0,1.2972556
_,_,150.0,1.9259629
_,_,150.0,2.1517875
_,_,150.0,1.6161598
_,_,150.0,2.6139088
_,_,150.0,2.1322591
_,_,150.0,1.7333326
_,_,150.0,2.427481
_,_,150.0,1.9099535
_,_,100.624855,2.1540816
_,_,100.0,2.1583972
_,_,100.0,2.1248307
_,_,100.0,1.5042654
_,_,100.0,2.102351
_,_,100.0,2.3168504
_,_,100.0,1.9086927
_,_,100.0,2.2704756
_,_,100.0,2.0599973
_,_,100.0,1.5625552
_,_,100.0,0.9996948
_,_,100.0,1.3599418
_,_,99.37881,2.7092814
_,_,50.0,2.5594277
_,_,50.0,1.9378785
_,_,50.0,2.1811821
_,_,50.0,1.4596195
_,_,50.0,2.4314163
_,_,50.0,2.1596355
_,_,50.0,2.458336
_,_,50.0,1.6034409
_,_,50.0,1.8242558
_,_,50.0,1.4585774
_,_,50.0,2.073388
_,_,50.0,2.1229925
_,_,50.0,1.7002563
_,_,50.0,1.8175601
_,_,51.24239,2.629219
_,_,150.0,2.24366
_,_,150.0,1.7344769
_,_,150.0,1.4602085
_,_,150.0,1.8083825
_,_,150.0,2.449559
_,_,150.0,1.6330596
_,_,150.0,1.8245348
_,_,150.0,1.6815525
_,_,150.0,1.7579082
_,_,149.37881,1.0062529
_,_,100.0,1.6087027
_,_,100.0,2.6045616
_,_,100.0,2.4153035
_,_,100.0,2.3284986
_,_,100.0,1.5535605
_,_,100.0,2.2039316
_,_,100.0,1.8890139
_,_,100.0,2.3074393
_,_,100.0,2.3644998
_,_,100.0,2.8239677
_,_,100.0,1.4616857
_,_,100.0,2.8300133
_,_,149.37515,2.16349
_,_,150.0,1.0708389
_,_,150.0,1.947135
_,_,150.0,1.1459556
_,_,150.0,2.1094627
_,_,150.0,1.9832199
_,_,150.0,2.7195337
_,_,150.0,2.1857896
_,_,150.0,2.1270993
_,_,150.0,1.7912028
_,_,51.24971,1.7968478
_,_,50.0,1.4669939
_,_,50.0,1.636425
_,_,50.0,2.126594
_,_,50.0,1.5889624
_,_,50.0,2.0895827
_,_,50.0,1.4341615
_,_,50.0,2.5379755
_,_,50.0,2.0185947
