Mean Score,Participant Mean Scores,Most common best Parameter,True Label,Predicted Label
_,_,_,50.0000007451,23108972573841.605
_,_,_,50.0000007451,44507253735053.1
_,_,_,50.0000007451,17678411153957.484
_,_,_,50.0000007451,-6738213527336.484
_,_,_,50.0000007451,-2042384121452.263
_,_,_,50.0000007451,57188558947288.805
_,_,_,50.0000007451,-21124060589094.367
_,_,_,150.0000022352,22328830891472.14
_,_,_,150.0000022352,-3106964238842.045
_,_,_,150.0000022352,-25808895577197.957
_,_,_,150.0000022352,-30032198464574.277
_,_,_,150.0000022352,-14264449113199.355
_,_,_,150.0000022352,14520652575887.797
_,_,_,150.0000022352,24408043894577.734
_,_,_,150.0000022352,-39415967143354.83
_,_,_,150.0000022352,22410155575634.41
_,_,_,100.6248563059,41064410509948.61
_,_,_,100.0000014901,-55222103240568.57
_,_,_,100.0000014901,-32073605952377.11
_,_,_,100.0000014901,20370929297714.35
_,_,_,100.0000014901,25630615187765.867
_,_,_,100.0000014901,72938192630351.61
_,_,_,100.0000014901,27453175381680.215
_,_,_,100.0000014901,4339601150560.197
_,_,_,100.0000014901,-4427197534287.187
_,_,_,100.0000014901,-40295550794404.43
_,_,_,100.0000014901,15417440260381.406
_,_,_,100.0000014901,-50171248210720.18
_,_,_,99.3788078438,12913746193700.186
_,_,_,50.0000007451,-61280315797860.73
_,_,_,50.0000007451,-96740312998138.56
_,_,_,50.0000007451,-27463459767181.777
_,_,_,50.0000007451,3751519615743.6987
_,_,_,50.0000007451,-7041819973478.389
_,_,_,50.0000007451,28093406371237.3
_,_,_,50.0000007451,15462010440106.271
_,_,_,50.0000007451,17056887453803.89
_,_,_,50.0000007451,40323310683744.71
_,_,_,50.0000007451,21621548282971.164
_,_,_,50.0000007451,-19079501231478.938
_,_,_,50.0000007451,-17824376624670.535
_,_,_,50.0000007451,-20886988684749.184
_,_,_,50.0000007451,5957838498073.367
_,_,_,51.2423880255,15574275419494.547
_,_,_,150.0000022352,-44605175693631.87
_,_,_,150.0000022352,-30300035372480.285
_,_,_,150.0000022352,-45344318166017.17
_,_,_,150.0000022352,8152633003804.065
_,_,_,150.0000022352,-3957712042902.126
_,_,_,150.0000022352,55285558619710.51
_,_,_,150.0000022352,15577764187275.734
_,_,_,150.0000022352,-14571457669756.143
_,_,_,150.0000022352,5458067299630.641
_,_,_,149.378808598,24119616638467.586
_,_,_,100.0000014901,-23241362457810.83
_,_,_,100.0000014901,-20210202145093.387
_,_,_,100.0000014901,36207548571078.336
_,_,_,100.0000014901,17056508048619.096
_,_,_,100.0000014901,-5569931424994.452
_,_,_,100.0000014901,24624524292077.64
_,_,_,100.0000014901,-51492140831646.45
_,_,_,100.0000014901,-5918737253184.131
_,_,_,100.0000014901,3533962250027.1074
_,_,_,100.0000014901,16561581693387.674
_,_,_,100.0000014901,-9119513407881.594
_,_,_,100.0000014901,8573682544042.336
_,_,_,149.3751474346,11720819299875.826
_,_,_,150.0000022352,-33241843409995.168
_,_,_,150.0000022352,16881747725003.342
_,_,_,150.0000022352,32181086527838.01
_,_,_,150.0000022352,8480935492357.219
_,_,_,150.0000022352,8279616605681.435
_,_,_,150.0000022352,50454699460990.29
_,_,_,150.0000022352,30107751249748.957
_,_,_,150.0000022352,-24051519232932.816
_,_,_,150.0000022352,16193297965033.822
_,_,_,51.2497103554,14638096520354.686
_,_,_,50.0000007451,-77176846533506.03
_,_,_,50.0000007451,-25783598630030.508
_,_,_,50.0000007451,18720257875746.215
_,_,_,50.0000007451,-62772884421307.984
_,_,_,50.0000007451,-51285167767645.58
_,_,_,50.0000007451,-2417846937120.4443
_,_,_,50.0000007451,-27383169663904.973
_,_,_,50.0000007451,42750352480861.65
_,_,_,50.0000007451,-52364916105969.7
_,_,_,50.0000007451,-43803731148576.39
_,_,_,50.0000007451,-8035968376180.467
_,_,_,50.0000007451,-30354396138550.637
_,_,_,50.0000007451,-12206444558505.314
_,_,_,50.0000007451,8260265890968.572
_,_,_,99.3751466773,53558187634524.98
_,_,_,100.0000014901,12569559109595.742
_,_,_,100.0000014901,-14979956351425.814
_,_,_,100.0000014901,-250121722049.6047
_,_,_,100.0000014901,15725796921856.17
_,_,_,100.0000014901,59572246744824.055
_,_,_,100.0000014901,43974251691719.03
_,_,_,100.0000014901,12334120302035.879
_,_,_,100.0000014901,-6055414295585.194
_,_,_,100.0000014901,21147676116686.883
_,_,_,100.0000014901,-64769936418631.82
_,_,_,100.0000014901,-48902108176230.16
_,_,_,98.7576142035,-2707935912731.4443
_,_,_,0.0,-9388864045543.137
_,_,_,0.0,-4488786926564.175
_,_,_,49.3751459369,-8462198535989.222
_,_,_,50.0000007451,-9765442066839.885
_,_,_,50.0000007451,43636494571580.61
_,_,_,50.0000007451,25515416321156.277
_,_,_,50.0000007451,-10141366616066.156
_,_,_,50.0000007451,3563445966858.027
_,_,_,50.0000007451,4579554547542.119
_,_,_,50.0000007451,14707404166857.332
_,_,_,50.0000007451,-27869808694467.066
_,_,_,50.0000007451,15606899390214.37
_,_,_,50.0000007451,2793485806205.2725
_,_,_,50.0000007451,9271156603087.2
_,_,_,50.0000007451,-30428706414857.09
_,_,_,50.0000007451,-11646286026525.418
_,_,_,50.0000007451,-21155623014788.21
_,_,_,148.7502926096,-32134586011965.85
_,_,_,150.0000022352,28852691918381.68
_,_,_,150.0000022352,8705634946600.347
_,_,_,150.0000022352,24037954232636.38
_,_,_,150.0000022352,-9575196651672.027
_,_,_,150.0000022352,-64925790337605.15
_,_,_,150.0000022352,-13339602110141.625
_,_,_,150.0000022352,-19145455678579.414
_,_,_,150.0000022352,44193340164656.695
_,_,_,150.0000022352,-18720316754488.574
_,_,_,100.6248563059,43627712393804.21
_,_,_,100.0000014901,14041898194965.941
_,_,_,100.0000014901,25111685441321.99
_,_,_,100.0000014901,14777804016127.43
_,_,_,100.0000014901,1814918918061.2078
_,_,_,100.0000014901,5156106946183.778
_,_,_,100.0000014901,-34413710390830.793
_,_,_,100.0000014901,16365205088474.256
_,_,_,100.0000014901,25827629582534.195
_,_,_,100.0000014901,25820454143455.06
_,_,_,100.0000014901,-47150666506347.1
_,_,_,100.0000014901,23175277772008.76
_,_,_,99.3788078438,17213274060216.604
_,_,_,50.0000007451,-11408258141413.834
_,_,_,50.0000007451,73042112554989.36
_,_,_,50.0000007451,18190934230500.535
_,_,_,50.0000007451,-11547647795917.451
_,_,_,50.0000007451,47956484082853.66
_,_,_,50.0000007451,-2045530135845.004
_,_,_,50.0000007451,-13480101173623.896
_,_,_,50.0000007451,54487621352.744965
_,_,_,50.0000007451,-34203079130827.008
_,_,_,50.0000007451,3060775617856.1504
_,_,_,50.0000007451,18007672559020.906
_,_,_,50.0000007451,-10729724630476.588
_,_,_,50.0000007451,-9047380029519.043
_,_,_,51.2423880255,-37968137138554.15
_,_,_,150.0000022352,-37177697467884.16
_,_,_,150.0000022352,35067857024896.645
_,_,_,150.0000022352,3725334075325.906
_,_,_,150.0000022352,-41071372684212.63
_,_,_,150.0000022352,-21173003096752.05
_,_,_,150.0000022352,-32327028033076.016
_,_,_,150.0000022352,9697092189064.89
_,_,_,150.0000022352,-29965867180565.723
_,_,_,149.378808598,3625540349378.897
_,_,_,100.0000014901,-16197438937593.43
_,_,_,100.0000014901,8946426885985.375
_,_,_,100.0000014901,-20295160451925.438
_,_,_,100.0000014901,-12776431895109.404
_,_,_,100.0000014901,-56004019613645.32
_,_,_,100.0000014901,-9283664678129.592
_,_,_,100.0000014901,31411706023104.71
_,_,_,100.0000014901,-47692279066315.75
_,_,_,100.0000014901,-30397164844323.41
_,_,_,100.0000014901,-1036161058547.8256
_,_,_,100.0000014901,-17910018307815.996
_,_,_,100.0000014901,73812467584666.58
_,_,_,149.3751474346,41882312868988.1
_,_,_,150.0000022352,-38011046214488.57
_,_,_,150.0000022352,-7966248409668.466
_,_,_,150.0000022352,34223445850470.81
_,_,_,150.0000022352,-14156293323160.992
_,_,_,150.0000022352,-21666741991347.22
_,_,_,150.0000022352,-48506922969673.6
_,_,_,150.0000022352,1399350070260.885
_,_,_,150.0000022352,-6362161917188.757
_,_,_,150.0000022352,-14507655087621.951
_,_,_,51.2497103554,148698805150.3343
_,_,_,50.0000007451,138665969007.9234
_,_,_,50.0000007451,-1814544316714.2073
_,_,_,50.0000007451,-10571435206939.422
_,_,_,50.0000007451,-3093518499876.2266
_,_,_,50.0000007451,51079542992796.71
_,_,_,50.0000007451,19826361395497.1
_,_,_,50.0000007451,-32648119634321.22
_,_,_,50.0000007451,-36695611036477.03
_,_,_,50.0000007451,-22979966944989.223
_,_,_,50.0000007451,19327044659356.316
_,_,_,50.0000007451,-23413380374112.98
_,_,_,50.0000007451,-26521370163043.715
_,_,_,50.0000007451,-29010091062486.09
_,_,_,99.3751466773,-6913570709040.424
_,_,_,100.0000014901,-17414916612255.375
_,_,_,100.0000014901,-32979973257621.305
_,_,_,100.0000014901,-12740600571705.139
_,_,_,100.0000014901,23201391490231.938
_,_,_,100.0000014901,28386425504307.555
_,_,_,100.0000014901,1349458040536.0828
_,_,_,100.0000014901,32587255267399.438
_,_,_,100.0000014901,-60687736304280.66
_,_,_,100.0000014901,3462636188718.827
_,_,_,100.0000014901,28343684536502.46
_,_,_,100.0000014901,-42593583924162.95
_,_,_,98.7576142035,-4612912946769.191
_,_,_,0.0,780552228035.9187
_,_,_,0.0,-53953540339618.35
_,_,_,49.3751459369,11145623031990.998
_,_,_,50.0000007451,-11260595241227.422
_,_,_,50.0000007451,-20772507831134.34
_,_,_,50.0000007451,-5931244678301.074
_,_,_,50.0000007451,77176357771329.98
_,_,_,50.0000007451,-22244600044264.855
_,_,_,50.0000007451,-11091809516828.78
_,_,_,50.0000007451,14415431820595.092
_,_,_,50.0000007451,-30465428542508.895
_,_,_,50.0000007451,-81827092262369.9
_,_,_,50.0000007451,34149837065035.895
_,_,_,50.0000007451,5371579514401.724
_,_,_,50.0000007451,23084690373326.32
_,_,_,50.0000007451,24249482447677.695
_,_,_,148.7502926096,27876053542482.402
_,_,_,150.0000022352,73466688303506.55
_,_,_,150.0000022352,12784412286726.564
_,_,_,150.0000022352,21517345502161.215
_,_,_,150.0000022352,20957886251557.465
_,_,_,150.0000022352,44815790675336.414
_,_,_,150.0000022352,14156875248376.604
_,_,_,150.0000022352,-23133072042392.926
_,_,_,150.0000022352,-70246103628606.39
_,_,_,150.0000022352,-15648588610680.84
_,_,_,100.6248563059,9628323736071.56
_,_,_,100.0000014901,2252596943891.633
_,_,_,100.0000014901,-35362565950739.83
_,_,_,100.0000014901,1011921192910.3802
_,_,_,100.0000014901,6078305800343.161
_,_,_,100.0000014901,-17275479931225.184
_,_,_,100.0000014901,2540375622348.7524
_,_,_,100.0000014901,-34522112160649.723
_,_,_,100.0000014901,-10756481396527.865
_,_,_,100.0000014901,15058939897716.78
_,_,_,100.0000014901,-3564661914277.974
_,_,_,100.0000014901,16316964330823.111
_,_,_,99.3788078438,74267455041582.19
_,_,_,50.0000007451,32163046519902.516
_,_,_,50.0000007451,12081237303530.807
_,_,_,50.0000007451,-7075085709218.339
_,_,_,50.0000007451,-26629492072343.152
_,_,_,50.0000007451,-2721798175659.489
_,_,_,50.0000007451,-49292308736031.64
_,_,_,50.0000007451,32377416747310.34
_,_,_,50.0000007451,-26875062387614.145
_,_,_,50.0000007451,-18437585920601.78
_,_,_,50.0000007451,-22726800329968.605
_,_,_,50.0000007451,22429755553510.953
_,_,_,50.0000007451,33107719066591.105
_,_,_,50.0000007451,24860884205905.62
_,_,_,50.0000007451,23376760388542.22
_,_,_,51.2423880255,40329309027303.53
_,_,_,150.0000022352,1614720484048.3938
_,_,_,150.0000022352,-22641858633514.234
_,_,_,150.0000022352,37060953726245.08
_,_,_,150.0000022352,30485394955726.043
_,_,_,150.0000022352,44448420113775.73
_,_,_,150.0000022352,58187925942951.484
_,_,_,150.0000022352,-11233991788538.229
_,_,_,150.0000022352,-23952070413479.445
