Mean Score,Test Scores,Most common best Parameter,True Label,Predicted Label
_,_,_,100.0000014901,-131228827377.9614
_,_,_,100.0000014901,-7937106122869.604
_,_,_,100.0000014901,4528130796008.12
_,_,_,100.0000014901,-10869224213257.947
_,_,_,100.0000014901,5830995477655.9
_,_,_,100.0000014901,-27735916962652.137
_,_,_,100.0000014901,-504190578582.8293
_,_,_,100.0000014901,4974375059972.752
_,_,_,100.0000014901,-5376147354432.79
_,_,_,100.0000014901,-7112741776537.855
_,_,_,149.3751474346,8792972926533.627
_,_,_,150.0000022352,29672788059617.305
_,_,_,150.0000022352,29126471752037.133
_,_,_,150.0000022352,-1184934041417.7058
_,_,_,150.0000022352,-9621692185604.295
_,_,_,150.0000022352,12177308684731.822
_,_,_,150.0000022352,2269583154507.8
_,_,_,150.0000022352,12112492393730.113
_,_,_,150.0000022352,20323051484319.51
_,_,_,150.0000022352,7716131493432.919
_,_,_,51.2497103554,-9269889421043.277
_,_,_,50.0000007451,4917724286449.742
_,_,_,50.0000007451,-7906938129248.534
_,_,_,50.0000007451,-29363436549785.586
_,_,_,50.0000007451,11329800193630.852
_,_,_,50.0000007451,-19239190510662.492
_,_,_,50.0000007451,-23721432098534.594
_,_,_,50.0000007451,23445797380157.37
_,_,_,50.0000007451,-13587785524291.57
_,_,_,50.0000007451,-10014585357472.6
_,_,_,50.0000007451,21773719356704.74
_,_,_,50.0000007451,4137386178499.601
_,_,_,50.0000007451,6163355187108.858
_,_,_,50.0000007451,13895120318550.283
_,_,_,50.0000007451,721268651721.7942
_,_,_,99.3751466773,2787285681405.3457
_,_,_,100.0000014901,-2029550970283.6326
_,_,_,100.0000014901,30107864153268.77
_,_,_,100.0000014901,19502523778626.785
_,_,_,100.0000014901,-28410820550849.426
_,_,_,100.0000014901,-11291165275623.246
_,_,_,100.0000014901,16871355184666.988
_,_,_,100.0000014901,531802303454.3597
_,_,_,100.0000014901,1041551907442.7273
_,_,_,100.0000014901,-16387534203381.021
_,_,_,100.0000014901,-2871682969247.686
_,_,_,100.0000014901,3350284222740.6777
_,_,_,98.7576142035,-11019355342680.518
_,_,_,0.0,16143768939787.24
_,_,_,0.0,34067966096846.883
_,_,_,49.3751459369,-2360668129323.3794
_,_,_,50.0000007451,13599625085328.605
_,_,_,50.0000007451,-6068397145120.705
_,_,_,50.0000007451,18603747756686.695
_,_,_,50.0000007451,2036974718287.962
_,_,_,50.0000007451,-15925152321546.932
_,_,_,50.0000007451,-12832130321755.143
_,_,_,50.0000007451,13056868771540.03
_,_,_,50.0000007451,7825799938610.57
_,_,_,50.0000007451,-13282054327765.49
_,_,_,50.0000007451,-5545761588858.315
_,_,_,50.0000007451,-14920181757547.1
_,_,_,50.0000007451,-9149878569674.967
_,_,_,148.7502926096,-22086925295690.523
_,_,_,150.0000022352,14647525409549.037
_,_,_,150.0000022352,7864743843190.758
_,_,_,150.0000022352,-9230654791423.867
_,_,_,150.0000022352,10513179234649.85
_,_,_,150.0000022352,-336019872538.8322
_,_,_,150.0000022352,7239804331666.384
_,_,_,150.0000022352,9231508218493.707
_,_,_,150.0000022352,21561713023366.33
_,_,_,150.0000022352,-18551041278143.77
_,_,_,100.6248563059,5434219552585.311
_,_,_,100.0000014901,13403080680712.514
_,_,_,100.0000014901,14142821517747.307
_,_,_,100.0000014901,19010450849420.797
_,_,_,100.0000014901,-1920942392470.1326
_,_,_,100.0000014901,23010504891791.4
_,_,_,100.0000014901,-3409368063932.0522
_,_,_,100.0000014901,-3658560860955.884
_,_,_,100.0000014901,-3962066678519.6562
_,_,_,100.0000014901,-14099202256395.287
_,_,_,100.0000014901,9772094317687.387
_,_,_,100.0000014901,-5516412365733.102
_,_,_,99.3788078438,-14891615916653.854
_,_,_,50.0000007451,71352685167.24832
_,_,_,50.0000007451,1282686660259.213
_,_,_,50.0000007451,-12898801809623.32
_,_,_,50.0000007451,-13056390964252.682
_,_,_,50.0000007451,5759932776858.543
_,_,_,50.0000007451,-13482083722586.635
_,_,_,50.0000007451,14746618621002.14
_,_,_,50.0000007451,-4747600400291.66
_,_,_,50.0000007451,-3043260688769.044
_,_,_,50.0000007451,-8880100076796.475
_,_,_,50.0000007451,6342884782081.913
_,_,_,50.0000007451,11404164080024.682
_,_,_,50.0000007451,9767730974811.467
_,_,_,51.2423880255,9631465623441.537
_,_,_,150.0000022352,23988626364276.85
_,_,_,150.0000022352,-11161448933178.83
_,_,_,150.0000022352,-1727934875344.9553
_,_,_,150.0000022352,15295381344803.81
_,_,_,150.0000022352,-24201656865413.633
_,_,_,150.0000022352,4286059825443.343
_,_,_,150.0000022352,-5782130159469.057
_,_,_,149.378808598,-21197476492793.598
_,_,_,100.0000014901,-8332117691090.784
_,_,_,100.0000014901,2426526544066.043
_,_,_,100.0000014901,-1426815960468.2192
_,_,_,100.0000014901,-2101986846625.6677
_,_,_,100.0000014901,1317437945938.3474
_,_,_,100.0000014901,-959910752933.4036
_,_,_,100.0000014901,10584841293450.385
_,_,_,100.0000014901,11942332468769.678
_,_,_,100.0000014901,-5149275827033.276
_,_,_,149.3751474346,20194402124786.227
_,_,_,150.0000022352,-7746678211897.638
_,_,_,150.0000022352,-4171431588934.095
_,_,_,150.0000022352,18479401030631.37
_,_,_,150.0000022352,-10842467823169.76
_,_,_,150.0000022352,6701108018271.674
_,_,_,150.0000022352,-5153130729505.958
_,_,_,150.0000022352,14796486115501.254
_,_,_,150.0000022352,-5236373410429.104
_,_,_,150.0000022352,-5177493028704.455
_,_,_,51.2497103554,-9244532466457.336
_,_,_,50.0000007451,-5227544581743.819
_,_,_,50.0000007451,29134314055875.027
_,_,_,50.0000007451,5467266497136.04
_,_,_,50.0000007451,3082187445647.5137
_,_,_,50.0000007451,-20183894835456.113
_,_,_,50.0000007451,5964041311313.078
_,_,_,50.0000007451,11016672598154.828
_,_,_,50.0000007451,-5039222502422.212
_,_,_,50.0000007451,-12405858736106.271
_,_,_,50.0000007451,-9064472765176.248
_,_,_,50.0000007451,2926842157731.991
_,_,_,50.0000007451,5486659403128.987
_,_,_,99.3751466773,-14441695783528.863
_,_,_,100.0000014901,-243575479091.94797
_,_,_,100.0000014901,4325711401726.8145
_,_,_,100.0000014901,8720392312480.469
_,_,_,100.0000014901,-8138839973423.581
_,_,_,100.0000014901,6434465327830.434
_,_,_,100.0000014901,22705871153495.164
_,_,_,100.0000014901,3043734322516.9863
_,_,_,98.7576142035,-22528225275543.797
_,_,_,0.0,-3864739539766.2627
_,_,_,49.3751459369,-347207159336.7502
_,_,_,50.0000007451,-4507298442943.549
_,_,_,50.0000007451,-921736351349.0746
_,_,_,50.0000007451,2376815737245.0664
_,_,_,50.0000007451,3290249289220.702
_,_,_,50.0000007451,-1535821056378.9517
_,_,_,50.0000007451,-8842776891373.229
_,_,_,50.0000007451,5152698665583.736
_,_,_,50.0000007451,2792965747062.643
_,_,_,50.0000007451,-11109703321443.6
_,_,_,50.0000007451,-9767859451904.678
_,_,_,50.0000007451,10541908077947.867
_,_,_,50.0000007451,2120154120463.577
_,_,_,150.0000022352,1521069941976.3477
_,_,_,150.0000022352,-11027589631275.65
_,_,_,150.0000022352,-6325676895136.686
_,_,_,150.0000022352,-12535562333084.086
_,_,_,150.0000022352,-17264128721098.086
_,_,_,150.0000022352,1053808023793.9152
_,_,_,100.6248563059,11451937392829.05
_,_,_,100.0000014901,2385856987249.0806
_,_,_,100.0000014901,-12422756256323.49
_,_,_,100.0000014901,11794942737735.451
_,_,_,100.0000014901,-3420866155039.532
_,_,_,100.0000014901,-608870930525.3387
_,_,_,100.0000014901,9671391036516.342
_,_,_,100.0000014901,-6105154876989.443
_,_,_,100.0000014901,-1740484770182.4573
_,_,_,100.0000014901,185268675515.4942
_,_,_,100.0000014901,20960639868905.05
_,_,_,50.0000007451,-2393828120809.2974
_,_,_,50.0000007451,10783578162935.846
_,_,_,50.0000007451,8881123740433.068
_,_,_,50.0000007451,1799760092919.8945
_,_,_,50.0000007451,-1279292597541.9128
_,_,_,50.0000007451,14837744871463.045
_,_,_,50.0000007451,-3723279321746.329
_,_,_,50.0000007451,100781343654.58112
_,_,_,50.0000007451,-10962905383637.412
_,_,_,50.0000007451,-4753889325252.48
_,_,_,50.0000007451,-2205759754690.3066
_,_,_,50.0000007451,2111434156206.3145
_,_,_,50.0000007451,-8783423092442.912
_,_,_,50.0000007451,4140058522422.4604
_,_,_,51.2423880255,-4507775798269.323
_,_,_,150.0000022352,-6354979452191.987
_,_,_,150.0000022352,11830843489538.58
_,_,_,150.0000022352,8901367272113.445
_,_,_,100.0000014901,-935987360549.578
_,_,_,100.0000014901,1574331827825.058
_,_,_,100.0000014901,3073335099903.5684
_,_,_,100.0000014901,10776860544922.81
_,_,_,100.0000014901,-9591070752370.73
_,_,_,100.0000014901,-9367222582157.576
_,_,_,100.0000014901,-1776103367742.781
_,_,_,100.0000014901,2979065343674.6655
_,_,_,100.0000014901,-8204921283201.466
_,_,_,100.0000014901,-2424069893906.7188
_,_,_,149.3751474346,14141285057658.088
_,_,_,150.0000022352,-17267849272168.91
_,_,_,150.0000022352,-9017000698520.27
_,_,_,150.0000022352,-5197652241779.177
_,_,_,150.0000022352,5739097090157.041
_,_,_,150.0000022352,14892084002484.178
_,_,_,51.2497103554,2636001648138.6494
_,_,_,50.0000007451,-6837410581403.557
_,_,_,50.0000007451,13547732270981.635
_,_,_,50.0000007451,10532564546679.104
_,_,_,50.0000007451,-11805065230395.75
_,_,_,50.0000007451,-8296008845589.859
_,_,_,50.0000007451,-6303015638097.742
_,_,_,50.0000007451,836787653699.0133
_,_,_,50.0000007451,-1221457934589.8225
_,_,_,50.0000007451,2900820757461.4688
_,_,_,50.0000007451,-3041503755446.6167
_,_,_,50.0000007451,9550420986550.85
_,_,_,50.0000007451,16799871568165.768
_,_,_,50.0000007451,-5817562188087.619
_,_,_,50.0000007451,-9412165968754.65
_,_,_,99.3751466773,-13172294252566.008
_,_,_,100.0000014901,-9547245573146.977
_,_,_,100.0000014901,17438288993659.459
_,_,_,100.0000014901,-2591402902324.5547
_,_,_,100.0000014901,24424312048091.586
_,_,_,100.0000014901,-1102080526934.152
_,_,_,100.0000014901,-4580478065709.612
_,_,_,100.0000014901,7636982103168.131
_,_,_,100.0000014901,10154813910095.883
_,_,_,100.0000014901,349804106561.08746
_,_,_,100.0000014901,9048996322706.713
_,_,_,100.0000014901,2301248366887.094
_,_,_,98.7576142035,-3579754371621.8315
_,_,_,0.0,-477663353131.436
_,_,_,0.0,-947761898508.828
_,_,_,49.3751459369,291718431318.3653
_,_,_,50.0000007451,-19545114110287.9
_,_,_,50.0000007451,4659588564245.504
_,_,_,50.0000007451,519412234176.0943
_,_,_,50.0000007451,6095379638815.608
_,_,_,50.0000007451,-1743842006230.709
_,_,_,50.0000007451,18157928768073.43
_,_,_,50.0000007451,-4333682605040.9175
_,_,_,50.0000007451,12984152630107.072
_,_,_,50.0000007451,-5924908338839.276
_,_,_,50.0000007451,13523792162731.22
_,_,_,50.0000007451,11659443696982.518
_,_,_,50.0000007451,-11415170373826.424
_,_,_,50.0000007451,-17389325893615.791
_,_,_,50.0000007451,-5522297828071.615
_,_,_,148.7502926096,2832416973488.4834
_,_,_,150.0000022352,-2511105798881.1445
_,_,_,150.0000022352,-9977013842995.678
_,_,_,150.0000022352,22567660374621.914
_,_,_,150.0000022352,-11520253242987.676
_,_,_,150.0000022352,1944830438485.4802
_,_,_,150.0000022352,22208030066934.21
_,_,_,150.0000022352,-4961498019306.003
_,_,_,150.0000022352,12084181767229.19
_,_,_,150.0000022352,-17556130656342.479
_,_,_,100.6248563059,8126337848797.991
_,_,_,100.0000014901,20136084591615.55
_,_,_,100.0000014901,-1675437993015.2788
_,_,_,100.0000014901,-2588704288591.857
_,_,_,100.0000014901,2691903826440.4
_,_,_,100.0000014901,-9282133770925.822
_,_,_,100.0000014901,8649673719194.711
_,_,_,100.0000014901,-14433672524124.305
_,_,_,100.0000014901,4150855772155.2134
_,_,_,100.0000014901,-19750645496081.137
_,_,_,100.0000014901,-324791679393.41693
_,_,_,100.0000014901,-7746925987440.912
_,_,_,99.3788078438,-894380898647.5438
_,_,_,50.0000007451,4781557734320.35
_,_,_,50.0000007451,1204772304053.087
_,_,_,50.0000007451,-14710209319831.385
_,_,_,50.0000007451,-647410381429.642
_,_,_,50.0000007451,-5119684769630.286
_,_,_,50.0000007451,-16599419286364.088
_,_,_,50.0000007451,-15069456906482.068
_,_,_,50.0000007451,1469071505502.6143
_,_,_,50.0000007451,-12629756022564.43
_,_,_,50.0000007451,-7282942612886.797
_,_,_,50.0000007451,-2254537652533.4126
_,_,_,50.0000007451,-5325834470528.828
_,_,_,50.0000007451,274903385645.1734
_,_,_,50.0000007451,2366156058164.7666
_,_,_,51.2423880255,-6478238209305.676
_,_,_,150.0000022352,-11389716969198.318
_,_,_,150.0000022352,6895765235578.683
_,_,_,150.0000022352,11956227154720.865
_,_,_,150.0000022352,-13052887888676.248
_,_,_,150.0000022352,12825965600066.934
_,_,_,150.0000022352,10490324561322.205
_,_,_,150.0000022352,3803288105248.3286
_,_,_,150.0000022352,-1619028844398.7964
_,_,_,150.0000022352,7230920509105.953
_,_,_,149.378808598,-19325805463429.08
_,_,_,100.0000014901,34300813645534.348
_,_,_,100.0000014901,-18230085862610.367
_,_,_,100.0000014901,-709262991480.2799
_,_,_,100.0000014901,6779628067750.197
_,_,_,100.0000014901,-10087272665933.984
_,_,_,100.0000014901,-4486543943253.901
_,_,_,100.0000014901,-1429641823934.1433
_,_,_,100.0000014901,37213850422431.46
_,_,_,100.0000014901,-5779469074039.474
_,_,_,100.0000014901,-5918197421151.528
_,_,_,100.0000014901,4663754664718.199
_,_,_,100.0000014901,-5884626826485.345
_,_,_,150.0000022352,-11155578513315.281
_,_,_,150.0000022352,-1807495618484.4253
_,_,_,150.0000022352,-8878235226379.66
_,_,_,150.0000022352,-15078161463150.06
_,_,_,150.0000022352,-2118340835097.2876
_,_,_,150.0000022352,12916319761492.78
_,_,_,150.0000022352,4955367368380.36
_,_,_,150.0000022352,1508601747392.2253
_,_,_,51.2497103554,-15316867325558.107
_,_,_,50.0000007451,7544625516300.966
_,_,_,50.0000007451,-8584414902676.617
_,_,_,50.0000007451,-20240977879591.055
_,_,_,50.0000007451,-15600735640146.096
_,_,_,50.0000007451,-1134238309798.559
_,_,_,50.0000007451,2112793258191.725
_,_,_,50.0000007451,-8358015105620.522
_,_,_,50.0000007451,8732267242405.606
_,_,_,50.0000007451,-4382006915003.6226
_,_,_,50.0000007451,-6228168875694.869
_,_,_,50.0000007451,9092761163762.99
_,_,_,50.0000007451,4454924560577.052
_,_,_,50.0000007451,-16118370135488.9
_,_,_,50.0000007451,701342559927.9196
_,_,_,99.3751466773,1070737261208.2711
_,_,_,100.0000014901,-5513718477501.141
_,_,_,100.0000014901,314962273000.83234
_,_,_,100.0000014901,18252015639814.676
_,_,_,100.0000014901,-7888556346690.613
_,_,_,100.0000014901,11045228095414.418
_,_,_,100.0000014901,1861365850276.705
_,_,_,100.0000014901,-7884244873769.428
_,_,_,100.0000014901,-2254879157449.9126
_,_,_,100.0000014901,13459038314734.195
_,_,_,100.0000014901,3874000534125.1196
_,_,_,100.0000014901,4476354834054.928
_,_,_,98.7576142035,-21653386504600.63
_,_,_,0.0,4584770145066.553
_,_,_,0.0,9906792707647.86
_,_,_,50.0000007451,-7301991895375.994
_,_,_,50.0000007451,135690528100.9745
_,_,_,50.0000007451,4201855965662.295
_,_,_,50.0000007451,12526793422376.363
_,_,_,50.0000007451,-6613358578356.031
_,_,_,50.0000007451,-4400747946941.171
_,_,_,50.0000007451,7128869887850.635
_,_,_,50.0000007451,-11856144414069.182
_,_,_,50.0000007451,40167738440.21181
_,_,_,50.0000007451,16586600002869.99
_,_,_,50.0000007451,15024417966041.889
_,_,_,50.0000007451,-21545463433945.37
_,_,_,50.0000007451,2572119556631.2246
_,_,_,50.0000007451,-20281320773844.438
_,_,_,148.7502926096,-14223543828295.586
_,_,_,150.0000022352,-4309313987412.0674
_,_,_,150.0000022352,1756507232129.9753
_,_,_,150.0000022352,3146827897212.249
_,_,_,150.0000022352,-18954895326427.758
_,_,_,150.0000022352,1750796116592.9268
_,_,_,150.0000022352,12925186271544.14
_,_,_,150.0000022352,-168145221896.6251
_,_,_,150.0000022352,-1071623176423.507
_,_,_,100.6248563059,9026588084160.11
_,_,_,100.0000014901,-2116816969051.621
_,_,_,100.0000014901,-17082992705344.68
_,_,_,100.0000014901,14246774383643.348
_,_,_,100.0000014901,-1209725469240.793
_,_,_,100.0000014901,26112524182427.83
_,_,_,100.0000014901,-7945748734639.577
_,_,_,100.0000014901,-13492723712515.945
_,_,_,100.0000014901,10603839043500.914
_,_,_,100.0000014901,-14872221046849.05
_,_,_,100.0000014901,7922716675212.325
_,_,_,100.0000014901,4978381180825.141
_,_,_,99.3788078438,7808680886679.256
_,_,_,50.0000007451,-14677507656950.293
_,_,_,50.0000007451,1225407678829.8706
_,_,_,50.0000007451,-19266827863299.668
_,_,_,50.0000007451,-11714703299214.691
_,_,_,50.0000007451,1565415723164.5376
_,_,_,50.0000007451,-8540012320681.273
_,_,_,50.0000007451,-41236589043525.34
_,_,_,50.0000007451,7127584816027.87
_,_,_,50.0000007451,7567341984583.554
_,_,_,50.0000007451,-4451231564082.35
_,_,_,50.0000007451,5859068049862.773
_,_,_,50.0000007451,26441597880514.16
_,_,_,50.0000007451,9053313581317.336
_,_,_,51.2423880255,-33074294401098.152
_,_,_,150.0000022352,-9514164831783.996
_,_,_,150.0000022352,-14031901795484.217
_,_,_,150.0000022352,9159378409752.05
_,_,_,150.0000022352,11352991954354.805
_,_,_,150.0000022352,-2373564566486.3247
_,_,_,150.0000022352,7474449283111.148
_,_,_,150.0000022352,-7948514124689.518
_,_,_,150.0000022352,5740471483385.401
_,_,_,149.378808598,-10699712372341.68
_,_,_,100.0000014901,-1954331141936.8083
_,_,_,100.0000014901,3447093189758.042
_,_,_,100.0000014901,-9519185894730.865
_,_,_,100.0000014901,-4661482214117.469
_,_,_,100.0000014901,7773838824029.805
_,_,_,100.0000014901,16007151665258.85
_,_,_,100.0000014901,-13899535562631.934
_,_,_,100.0000014901,8374368881542.168
_,_,_,100.0000014901,-12359498032781.854
_,_,_,100.0000014901,-11494424819682.91
_,_,_,100.0000014901,5283539424905.989
_,_,_,100.0000014901,-6763908581593.578
_,_,_,149.3751474346,-4637985991827.318
_,_,_,150.0000022352,1106298791565.6235
_,_,_,150.0000022352,-23273075100310.51
_,_,_,150.0000022352,-9617182123867.195
_,_,_,150.0000022352,-11156757219247.088
_,_,_,150.0000022352,-8620712304370.491
_,_,_,150.0000022352,5406188796288.375
_,_,_,150.0000022352,-6820419900335.369
_,_,_,150.0000022352,16772793486199.053
_,_,_,51.2497103554,17805843436492.53
_,_,_,50.0000007451,-8463885910372.674
_,_,_,50.0000007451,425706816292.6992
_,_,_,50.0000007451,-9929708197033.152
_,_,_,50.0000007451,-13887438676422.406
_,_,_,50.0000007451,-13932856684180.94
_,_,_,50.0000007451,1607704282288.3516
_,_,_,50.0000007451,16839716665221.814
_,_,_,50.0000007451,16282087895992.533
_,_,_,50.0000007451,3270835434559.7417
_,_,_,50.0000007451,-4774682878476.952
_,_,_,50.0000007451,2574160797175.591
_,_,_,50.0000007451,-17917936874878.406
_,_,_,99.3751466773,5677104176331.125
_,_,_,100.0000014901,-23936483939576.996
_,_,_,100.0000014901,-8610838783913.742
_,_,_,100.0000014901,6952887935304.932
_,_,_,100.0000014901,19755214560188.793
_,_,_,100.0000014901,13148973971644.938
_,_,_,100.0000014901,-6900064111354.155
_,_,_,100.0000014901,-9603072153741.861
_,_,_,100.0000014901,-8779264986055.03
_,_,_,100.0000014901,4615011895717.934
_,_,_,100.0000014901,-15539045839573.047
_,_,_,100.0000014901,-4947863419218.442
_,_,_,98.7576142035,4776300443385.694
_,_,_,0.0,-10202604818078.277
_,_,_,0.0,-12219019336849.488
_,_,_,50.0000007451,4279772892001.569
_,_,_,50.0000007451,90815722948.36317
_,_,_,50.0000007451,-14649883033310.953
_,_,_,50.0000007451,-8931143316421.393
_,_,_,50.0000007451,-10278535580193.2
_,_,_,50.0000007451,2813824532606.9336
_,_,_,50.0000007451,-5738393896355.646
_,_,_,50.0000007451,8692709266194.475
_,_,_,50.0000007451,5106671041149.072
_,_,_,50.0000007451,-458897665034.9933
_,_,_,50.0000007451,-7321974466053.858
_,_,_,148.7502926096,-7935806880592.241
_,_,_,150.0000022352,-355968413602.2814
_,_,_,150.0000022352,-11614356642179.66
_,_,_,150.0000022352,-9510816489288.332
_,_,_,150.0000022352,31986368594298.87
_,_,_,150.0000022352,-1972439591632.998
_,_,_,150.0000022352,13325796992978.305
_,_,_,100.6248563059,-8647832438342.72
_,_,_,100.0000014901,-4947926839691.859
_,_,_,100.0000014901,-6206963232859.738
_,_,_,100.0000014901,-7358270819483.185
_,_,_,100.0000014901,-16484622912662.176
_,_,_,100.0000014901,15591986795480.469
_,_,_,100.0000014901,-7450325909300.239
_,_,_,100.0000014901,9383844816130.488
_,_,_,100.0000014901,5817260341021.148
_,_,_,100.0000014901,-7622094534794.845
_,_,_,100.0000014901,-12397347060675.5
_,_,_,100.0000014901,25399345743802.137
_,_,_,99.3788078438,-6439692344044.939
_,_,_,50.0000007451,12441983478531.004
_,_,_,50.0000007451,3571425893591.3604
_,_,_,50.0000007451,12773467040891.512
_,_,_,50.0000007451,-968075311929.2726
_,_,_,50.0000007451,-5245121810200.62
_,_,_,50.0000007451,-6411294995508.985
_,_,_,50.0000007451,3376540813982.174
_,_,_,50.0000007451,-245435559605.44662
_,_,_,50.0000007451,-21436812656378.35
_,_,_,50.0000007451,17790832859096.168
_,_,_,50.0000007451,20581154786546.3
_,_,_,50.0000007451,8779922604730.717
_,_,_,50.0000007451,3405711037667.8047
_,_,_,51.2423880255,-8732210582397.159
_,_,_,150.0000022352,5465374606645.76
_,_,_,150.0000022352,4671500558470.98
_,_,_,150.0000022352,-6725903796393.614
_,_,_,150.0000022352,1731795808037.1763
_,_,_,150.0000022352,4362220972819.2827
_,_,_,150.0000022352,-7193409304929.542
_,_,_,149.378808598,-3140455421280.871
_,_,_,100.0000014901,-9645193427126.29
_,_,_,100.0000014901,-6467221108176.841
_,_,_,100.0000014901,5526359371513.973
_,_,_,100.0000014901,10597514882500.014
_,_,_,100.0000014901,28179982035994.53
_,_,_,100.0000014901,5509688560309.653
_,_,_,100.0000014901,-11192263571214.434
_,_,_,100.0000014901,22290959021370.16
_,_,_,100.0000014901,-7418554522234.375
_,_,_,100.0000014901,-1284268566077.0522
_,_,_,149.3751474346,169077956922.29727
_,_,_,150.0000022352,-8600981286247.689
_,_,_,150.0000022352,15007351068699.52
_,_,_,150.0000022352,-11030939900193.01
_,_,_,150.0000022352,-2285215858641.2593
_,_,_,150.0000022352,-4190733021409.8394
_,_,_,150.0000022352,-14779730613631.607
_,_,_,51.2497103554,11877085374965.852
_,_,_,50.0000007451,6517127863998.852
_,_,_,50.0000007451,-7029281892060.348
_,_,_,50.0000007451,7780581985438.535
_,_,_,50.0000007451,7679798865463.941
_,_,_,50.0000007451,11732940932666.7
_,_,_,50.0000007451,10435739251784.836
_,_,_,50.0000007451,9678642404132.639
_,_,_,50.0000007451,4289888453151.169
_,_,_,50.0000007451,-12995170027580.426
_,_,_,50.0000007451,-3899956148547.233
_,_,_,50.0000007451,18069009559907.934
_,_,_,50.0000007451,-4546911081635.607
_,_,_,50.0000007451,-4035316155897.8413
_,_,_,50.0000007451,-9466661046757.531
_,_,_,99.3751466773,11965191342944.914
_,_,_,100.0000014901,-11920792218487.715
_,_,_,100.0000014901,-1025937925639.4562
_,_,_,100.0000014901,-6573858428095.74
_,_,_,100.0000014901,3698648446808.5166
_,_,_,100.0000014901,-15258364245895.518
_,_,_,100.0000014901,-6895067492505.02
_,_,_,100.0000014901,-8175625013294.987
_,_,_,100.0000014901,-15822341847094.36
_,_,_,100.0000014901,16801214884677.844
_,_,_,100.0000014901,-19972997229688.105
_,_,_,100.0000014901,5338702095415.262
_,_,_,98.7576142035,21338108662497.3
_,_,_,0.0,-12660574694234.25
_,_,_,0.0,-10324612485772.543
_,_,_,49.3751459369,-3555859880599.092
_,_,_,50.0000007451,10813913767469.295
_,_,_,50.0000007451,-5208019258294.985
_,_,_,50.0000007451,6695601872475.246
_,_,_,50.0000007451,-8128639882180.539
_,_,_,50.0000007451,1196005468562.1404
_,_,_,50.0000007451,18848181772774.63
_,_,_,50.0000007451,19774314988250.094
_,_,_,50.0000007451,-2330821478283.3057
_,_,_,50.0000007451,10937424947830.574
_,_,_,50.0000007451,11376933372535.322
_,_,_,50.0000007451,-1622313214563.6785
_,_,_,50.0000007451,-1236042567339.897
_,_,_,50.0000007451,-2346513913975.4414
_,_,_,148.7502926096,5692880478780.289
_,_,_,150.0000022352,20247800424666.895
_,_,_,150.0000022352,2849670626945.121
_,_,_,150.0000022352,1443328177306.355
_,_,_,150.0000022352,12349876648708.29
_,_,_,150.0000022352,12377613320488.62
_,_,_,150.0000022352,7588296175658.162
_,_,_,150.0000022352,-3342078537714.773
_,_,_,100.6248563059,10824580727723.525
_,_,_,100.0000014901,27399321326904.645
_,_,_,100.0000014901,8589061423287.768
_,_,_,100.0000014901,7212929264252.31
_,_,_,100.0000014901,-13346007213624.467
_,_,_,100.0000014901,-2201992037893.9307
_,_,_,100.0000014901,2819715037494.119
_,_,_,100.0000014901,-368193590885.18427
_,_,_,100.0000014901,-8833250390513.975
_,_,_,99.3788078438,-10868076475614.764
_,_,_,50.0000007451,19572834119669.582
_,_,_,50.0000007451,-8450208740522.033
_,_,_,50.0000007451,21991328740836.164
_,_,_,50.0000007451,22706915554627.145
_,_,_,50.0000007451,11187109134966.594
_,_,_,50.0000007451,20696885828413.48
_,_,_,50.0000007451,-11507870144889.088
_,_,_,50.0000007451,23451365134133.35
_,_,_,50.0000007451,8475051004825.938
_,_,_,50.0000007451,12969612248539.436
_,_,_,50.0000007451,17232822341112.248
_,_,_,50.0000007451,-31517356496692.12
_,_,_,50.0000007451,-30501187152771.85
_,_,_,51.2423880255,-915851838671.7747
_,_,_,150.0000022352,23495409877614.1
_,_,_,150.0000022352,16505632461212.947
_,_,_,150.0000022352,4578651828710.51
_,_,_,150.0000022352,-8840763739909.248
_,_,_,150.0000022352,-11926024262458.932
_,_,_,150.0000022352,-5959874929146.85
_,_,_,150.0000022352,18254232054760.92
_,_,_,150.0000022352,1842865644425.445
_,_,_,149.378808598,15347473271077.01
_,_,_,100.0000014901,-138219446453.90353
_,_,_,100.0000014901,5557998976168.809
_,_,_,100.0000014901,20651542564631.586
_,_,_,100.0000014901,11324235236907.715
_,_,_,100.0000014901,-17561035039445.732
_,_,_,100.0000014901,-19243792617329.363
_,_,_,100.0000014901,-14025093017792.502
_,_,_,100.0000014901,3467912242751.0254
_,_,_,100.0000014901,-5130223963945.476
_,_,_,100.0000014901,12304263760172.479
_,_,_,149.3751474346,12522132035246.451
_,_,_,150.0000022352,3686841157154.7266
_,_,_,150.0000022352,2301180109290.1084
_,_,_,150.0000022352,7395031730560.749
_,_,_,150.0000022352,1695574579332.122
_,_,_,150.0000022352,-20976801708879.25
_,_,_,150.0000022352,502159330012.3763
_,_,_,51.2497103554,2988029230930.801
_,_,_,50.0000007451,-19310650009813.336
_,_,_,50.0000007451,1345010819049.202
_,_,_,50.0000007451,7890799301010.114
_,_,_,50.0000007451,-11949220216724.809
_,_,_,50.0000007451,-5428007262790.594
_,_,_,50.0000007451,-6369595234222.058
_,_,_,50.0000007451,11922455126326.322
_,_,_,50.0000007451,-8455083134975.312
_,_,_,50.0000007451,-9817709821799.85
_,_,_,50.0000007451,-4019704009457.703
