Mean Score,Test Scores,Most common best Parameter,True Label,Predicted Label
_,_,_,100.0000014901,-42361558058407.86
_,_,_,100.0000014901,-29460335114660.586
_,_,_,100.0000014901,-21135525859042.04
_,_,_,100.0000014901,36996015282696.4
_,_,_,100.0000014901,-16141503973296.78
_,_,_,149.3751474346,16336186261558.535
_,_,_,150.0000022352,-27191999661122.38
_,_,_,150.0000022352,-15302803792916.055
_,_,_,150.0000022352,19047859307531.527
_,_,_,150.0000022352,-6024156728459.68
_,_,_,150.0000022352,-5931979706777.131
_,_,_,150.0000022352,-9679787937747.62
_,_,_,150.0000022352,-12579896397828.205
_,_,_,150.0000022352,2516693082984.964
_,_,_,150.0000022352,-59090583356175.41
_,_,_,51.2497103554,-19799091111773.24
_,_,_,50.0000007451,13845967410695.373
_,_,_,50.0000007451,4411510770879.994
_,_,_,50.0000007451,-18762073113704.277
_,_,_,50.0000007451,3568380729281.9854
_,_,_,50.0000007451,4805188743364.89
_,_,_,50.0000007451,-3065580412916.9907
_,_,_,50.0000007451,-3212693545122.4224
_,_,_,50.0000007451,13204209479672.057
_,_,_,50.0000007451,-709915213962.6426
_,_,_,50.0000007451,-42252247790296.02
_,_,_,50.0000007451,-4322306630332.624
_,_,_,50.0000007451,-60354488560324.055
_,_,_,50.0000007451,2998209499586.2275
_,_,_,50.0000007451,8728076860145.0
_,_,_,99.3751466773,50637784028280.02
_,_,_,100.0000014901,13310793651824.195
_,_,_,100.0000014901,-27918724512432.617
_,_,_,100.0000014901,31096978768224.062
_,_,_,100.0000014901,66278667045918.98
_,_,_,100.0000014901,6691150980042.023
_,_,_,100.0000014901,-21361998633352.59
_,_,_,100.0000014901,8374760550730.319
_,_,_,100.0000014901,-14642085852697.871
_,_,_,100.0000014901,-13920444560169.451
_,_,_,100.0000014901,13193808371845.842
_,_,_,100.0000014901,-13460299836392.3
_,_,_,98.7576142035,37548852983006.98
_,_,_,0.0,39830043800185.68
_,_,_,0.0,-9326737770954.07
